"time","temperature","humidity","relay1","relay2","relay3"
"2026-06-20 11:50:52.068646+07","33.8","62.9",1,0,0
"2026-06-20 11:51:22.118598+07","33.9","64.8",1,0,0
"2026-06-20 11:51:52.120971+07","33.9","64.1",1,0,0
"2026-06-20 11:52:22.168479+07","33.9","66.5",1,0,0
"2026-06-20 11:52:52.18641+07","33.9","64.3",1,0,0
"2026-06-20 11:53:22.349557+07","33.9","64.2",1,0,0
"2026-06-20 11:53:52.249565+07","34","64",1,0,0
"2026-06-20 11:54:22.293165+07","34","64.5",1,0,0
"2026-06-20 11:54:52.31455+07","34.1","63.3",1,0,0
"2026-06-20 11:55:22.363221+07","34.1","66",1,0,0
"2026-06-20 11:55:52.506937+07","34.1","64.7",1,0,0
"2026-06-20 11:56:22.415652+07","34.1","66",1,0,0
"2026-06-20 11:56:52.461824+07","34.1","66.3",1,0,0
"2026-06-20 11:57:22.481793+07","34.1","67.9",1,0,0
"2026-06-20 11:57:52.510843+07","34.1","64.9",1,0,0
"2026-06-20 11:58:22.545115+07","34.1","64.2",1,0,0
"2026-06-20 11:58:52.579398+07","34.1","65.4",1,0,0
"2026-06-20 11:59:22.611046+07","34.2","62.7",1,0,0
"2026-06-20 11:59:52.644502+07","34.2","63.1",1,0,0
"2026-06-20 12:00:22.695342+07","34.2","62.8",1,0,0
"2026-06-20 12:00:52.711007+07","34.2","63.9",1,0,0
"2026-06-20 12:01:22.755355+07","34.2","63.2",1,0,0
"2026-06-20 12:01:52.777604+07","34.3","63.2",1,0,0
"2026-06-20 12:02:22.959646+07","34.3","63.2",1,0,0
"2026-06-20 12:02:52.958908+07","34.3","62.5",1,0,0
"2026-06-20 12:03:22.880006+07","34.2","62.8",1,0,0
"2026-06-20 12:03:52.909304+07","34.2","61.8",1,0,0
"2026-06-20 12:04:23.064848+07","34.2","61.8",1,0,0
"2026-06-20 12:04:52.96924+07","34.2","61.8",1,0,0
"2026-06-20 12:05:23.026024+07","34.3","60.5",1,0,0
"2026-06-20 12:05:53.125474+07","34.3","61.2",1,0,0
"2026-06-20 12:06:23.177374+07","34.3","60.6",1,0,0
"2026-06-20 12:06:53.09285+07","34.4","62",1,0,0
"2026-06-20 12:07:23.128883+07","34.5","61.4",1,0,0
"2026-06-20 12:07:53.185305+07","34.5","62.8",1,0,0
"2026-06-20 12:08:23.325344+07","34.6","62.8",1,0,0
"2026-06-20 12:08:53.23842+07","34.6","61.4",1,0,0
"2026-06-20 12:09:23.258596+07","34.6","61.1",1,0,0
"2026-06-20 12:09:53.293831+07","34.6","61.8",1,0,0
"2026-06-20 12:10:23.335813+07","34.7","63.6",1,0,0
"2026-06-20 12:10:53.359553+07","34.8","61.8",1,0,0
"2026-06-20 12:11:23.392756+07","34.8","63.7",1,0,0
"2026-06-20 12:11:53.426014+07","34.9","63.2",1,0,0
"2026-06-20 12:12:23.476613+07","34.9","62.1",1,0,0
"2026-06-20 12:12:53.498896+07","35","60.5",1,0,0
"2026-06-20 12:13:23.524848+07","35.1","60",1,0,0
"2026-06-20 12:13:53.542508+07","35.2","61.2",1,0,0
"2026-06-20 12:14:23.584851+07","35.4","59.8",1,0,0
"2026-06-20 12:14:53.613404+07","35.5","60.3",1,0,0
"2026-06-20 12:15:23.659316+07","35.7","59.2",1,0,0
"2026-06-20 12:15:53.685086+07","35.7","58.9",1,0,0
"2026-06-20 12:16:23.714162+07","35.8","62",1,0,0
"2026-06-20 12:16:53.759189+07","35.8","59.8",1,0,0
"2026-06-20 12:17:11.566601+07","35.9","62.5",1,0,1
"2026-06-20 12:17:12.648057+07","35.8","62.8",1,0,1
"2026-06-20 12:17:13.881512+07","35.9","63.2",1,0,1
"2026-06-20 12:17:14.871354+07","35.9","63.6",1,0,1
"2026-06-20 12:17:16.008579+07","35.9","63.8",1,0,1
"2026-06-20 12:17:17.230522+07","35.9","64.1",1,0,1
"2026-06-20 12:17:18.196248+07","35.9","64.2",1,0,1
"2026-06-20 12:17:19.358508+07","35.9","64.1",1,0,1
"2026-06-20 12:17:20.441917+07","35.9","64",1,0,1
"2026-06-20 12:17:21.568183+07","35.9","63.8",1,0,1
"2026-06-20 12:17:22.686292+07","35.9","63.6",1,0,1
"2026-06-20 12:17:23.800105+07","35.9","63.2",1,0,1
"2026-06-20 12:17:25.019756+07","35.9","63",1,0,1
"2026-06-20 12:17:25.990311+07","35.9","62.8",1,0,1
"2026-06-20 12:17:27.126634+07","35.9","62.7",1,0,1
"2026-06-20 12:17:28.243586+07","35.9","62.7",1,0,1
"2026-06-20 12:17:29.357824+07","35.9","62.8",1,0,1
"2026-06-20 12:17:30.475639+07","35.9","62.9",1,0,1
"2026-06-20 12:17:31.587955+07","35.9","62.9",1,0,1
"2026-06-20 12:17:32.688489+07","35.9","62.9",1,0,1
"2026-06-20 12:17:33.802556+07","35.9","62.7",1,0,1
"2026-06-20 12:17:34.912642+07","35.9","62.6",1,0,1
"2026-06-20 12:17:36.028465+07","36","62.5",1,0,1
"2026-06-20 12:17:37.143398+07","35.9","62.5",1,0,1
"2026-06-20 12:17:38.377323+07","35.9","62.4",1,0,1
"2026-06-20 12:17:39.348452+07","35.9","62.4",1,0,1
"2026-06-20 12:17:40.483935+07","36","62.5",1,0,1
"2026-06-20 12:17:41.594865+07","36","62.7",1,0,1
"2026-06-20 12:17:42.819096+07","36","62.8",1,0,1
"2026-06-20 12:17:43.787219+07","36","62.8",1,0,1
"2026-06-20 12:17:44.933439+07","36","62.8",1,0,1
"2026-06-20 12:17:46.0504+07","36","62.9",1,0,1
"2026-06-20 12:17:47.159167+07","36","63.1",1,0,1
"2026-06-20 12:17:48.274215+07","36","63.2",1,0,1
"2026-06-20 12:17:49.391559+07","36","63.2",1,0,1
"2026-06-20 12:17:50.493858+07","36","63.3",1,0,1
"2026-06-20 12:17:51.610412+07","36","63.2",1,0,1
"2026-06-20 12:17:52.72545+07","36","63.1",1,0,1
"2026-06-20 12:17:53.839091+07","36","63.1",1,0,1
"2026-06-20 12:17:54.944487+07","36","63.2",1,0,1
"2026-06-20 12:17:56.063853+07","36","63.4",1,0,1
"2026-06-20 12:17:57.288639+07","36","63.6",1,0,1
"2026-06-20 12:17:58.261085+07","36","63.7",1,0,1
"2026-06-20 12:17:59.5566+07","36.1","63.7",1,0,1
"2026-06-20 12:18:00.490386+07","36.1","63.5",1,0,1
"2026-06-20 12:18:01.625602+07","36.1","63",1,0,1
"2026-06-20 12:18:02.737131+07","36.1","62.6",1,0,1
"2026-06-20 12:18:03.858484+07","36.1","62.5",1,0,1
"2026-06-20 12:18:04.976311+07","36.1","62.5",1,0,1
"2026-06-20 12:18:06.085639+07","36.1","62.5",1,0,1
"2026-06-20 12:18:07.193+07","36.1","62.6",1,0,1
"2026-06-20 12:18:08.313065+07","36.1","62.7",1,0,1
"2026-06-20 12:18:09.413231+07","36.1","62.7",1,0,1
"2026-06-20 12:18:10.659542+07","36.1","62.6",1,0,1
"2026-06-20 12:18:11.621458+07","36.1","62.7",1,0,1
"2026-06-20 12:18:12.765028+07","36.1","62.7",1,0,1
"2026-06-20 12:18:13.885101+07","36.1","62.7",1,0,1
"2026-06-20 12:18:14.986961+07","36.1","62.7",1,0,1
"2026-06-20 12:18:16.098+07","36.1","62.7",1,0,1
"2026-06-20 12:18:17.201571+07","36.1","62.8",1,0,1
"2026-06-20 12:18:18.327482+07","36.1","63",1,0,1
"2026-06-20 12:18:19.567038+07","36.1","63.1",1,0,1
"2026-06-20 12:18:20.529143+07","36.1","63.2",1,0,1
"2026-06-20 12:18:21.784878+07","36.1","63.3",1,0,1
"2026-06-20 12:18:22.750161+07","36.2","63.5",1,0,1
"2026-06-20 12:18:24+07","36.2","63.4",1,0,1
"2026-06-20 12:18:24.97931+07","36.2","63.1",1,0,1
"2026-06-20 12:18:55.039067+07","36.3","58",1,0,0
"2026-06-20 12:19:25.070981+07","36.4","57.8",1,0,0
"2026-06-20 12:19:55.091146+07","36.5","57.2",1,0,0
"2026-06-20 12:20:25.160005+07","36.6","56.7",1,0,0
"2026-06-20 12:20:55.158072+07","36.7","58.7",1,0,0
"2026-06-20 12:21:25.172772+07","36.7","59.4",1,0,0
"2026-06-20 12:21:55.198655+07","36.8","58.1",1,0,0
"2026-06-20 12:22:25.233186+07","36.8","55.8",1,0,0
"2026-06-20 12:22:55.254264+07","36.9","55.7",1,0,0
"2026-06-20 12:23:25.296465+07","36.9","56.6",1,0,0
"2026-06-20 12:23:55.32708+07","36.9","53.7",1,0,0
"2026-06-20 12:24:25.353556+07","36.7","55.1",1,0,0
"2026-06-20 12:24:55.377903+07","36.6","55",1,0,0
"2026-06-20 12:25:25.40751+07","36.5","57",1,0,0
"2026-06-20 12:25:55.438578+07","36.5","56.8",1,0,0
"2026-06-20 12:26:25.456373+07","36.6","59.6",1,0,0
"2026-06-20 12:26:55.481306+07","36.6","55.3",1,0,0
"2026-06-20 12:27:25.514796+07","36.6","55.4",1,0,0
"2026-06-20 12:27:55.540842+07","36.6","56",1,0,0
"2026-06-20 12:28:25.5744+07","36.6","53.4",1,0,0
"2026-06-20 12:28:44.575283+07","36.5","54.3",1,0,1
"2026-06-20 12:28:45.561704+07","36.5","54.2",1,0,1
"2026-06-20 12:28:46.704778+07","36.5","54",1,0,1
"2026-06-20 12:28:47.928384+07","36.5","53.9",1,0,1
"2026-06-20 12:28:48.901129+07","36.5","53.8",1,0,1
"2026-06-20 12:28:50.040436+07","36.5","53.7",1,0,1
"2026-06-20 12:28:51.150028+07","36.5","53.7",1,0,1
"2026-06-20 12:28:52.263882+07","36.5","53.8",1,0,1
"2026-06-20 12:28:53.374227+07","36.5","53.8",1,0,1
"2026-06-20 12:28:54.475943+07","36.5","53.8",1,0,1
"2026-06-20 12:28:55.692433+07","36.5","53.9",1,0,1
"2026-06-20 12:28:56.69047+07","36.5","54",1,0,1
"2026-06-20 12:28:57.839043+07","36.5","54.2",1,0,1
"2026-06-20 12:28:58.946178+07","36.5","54.4",1,0,1
"2026-06-20 12:29:00.053556+07","36.5","54.5",1,0,1
"2026-06-20 12:29:01.168414+07","36.5","54.8",1,0,1
"2026-06-20 12:29:02.275213+07","36.5","55",1,0,1
"2026-06-20 12:29:03.393747+07","36.5","55.2",1,0,1
"2026-06-20 12:29:04.518022+07","36.5","55.2",1,0,1
"2026-06-20 12:29:05.621893+07","36.5","55.2",1,0,1
"2026-06-20 12:29:06.758047+07","36.5","55.3",1,0,1
"2026-06-20 12:29:07.957208+07","36.5","55.3",1,0,1
"2026-06-20 12:29:08.922569+07","36.5","55.5",1,0,1
"2026-06-20 12:29:10.066769+07","36.5","55.7",1,0,1
"2026-06-20 12:29:11.195102+07","36.4","55.8",1,0,1
"2026-06-20 12:29:12.309981+07","36.4","55.9",1,0,1
"2026-06-20 12:29:13.405141+07","36.5","55.8",1,0,1
"2026-06-20 12:29:14.528371+07","36.5","55.6",1,0,1
"2026-06-20 12:29:15.637179+07","36.4","55.3",1,0,1
"2026-06-20 12:29:16.877173+07","36.4","55.1",1,0,1
"2026-06-20 12:29:17.837963+07","36.4","55",1,0,1
"2026-06-20 12:29:18.991992+07","36.4","55",1,0,1
"2026-06-20 12:29:20.093602+07","36.4","55",1,0,1
"2026-06-20 12:29:21.194024+07","36.5","55.2",1,0,1
"2026-06-20 12:29:22.426498+07","36.4","55.5",1,0,1
"2026-06-20 12:29:23.410675+07","36.5","55.9",1,0,1
"2026-06-20 12:29:24.544508+07","36.5","56.4",1,0,1
"2026-06-20 12:29:25.645831+07","36.4","56.5",1,0,1
"2026-06-20 12:29:26.767598+07","36.5","56.6",1,0,1
"2026-06-20 12:29:27.874821+07","36.4","56.7",1,0,1
"2026-06-20 12:29:29.008776+07","36.4","57.1",1,0,1
"2026-06-20 12:29:30.119576+07","36.5","57.7",1,0,1
"2026-06-20 12:29:31.325874+07","36.4","58",1,0,1
"2026-06-20 12:29:32.299266+07","36.4","58.2",1,0,1
"2026-06-20 12:29:33.442656+07","36.4","58.1",1,0,1
"2026-06-20 12:29:34.549991+07","36.5","57.7",1,0,1
"2026-06-20 12:29:35.676751+07","36.4","57.4",1,0,1
"2026-06-20 12:29:36.78757+07","36.4","57.2",1,0,1
"2026-06-20 12:29:37.91751+07","36.4","57.1",1,0,1
"2026-06-20 12:29:39.002492+07","36.4","57.1",1,0,1
"2026-06-20 12:29:40.124144+07","36.4","57",1,0,1
"2026-06-20 12:29:41.341579+07","36.5","57",1,0,1
"2026-06-20 12:29:42.334+07","36.4","57",1,0,1
"2026-06-20 12:29:43.46607+07","36.4","57",1,0,1
"2026-06-20 12:29:44.582071+07","36.4","56.9",1,0,1
"2026-06-20 12:29:45.681841+07","36.4","56.8",1,0,1
"2026-06-20 12:29:46.818499+07","36.4","56.9",1,0,1
"2026-06-20 12:29:47.914791+07","36.4","57",1,0,1
"2026-06-20 12:29:49.024928+07","36.4","56.9",1,0,1
"2026-06-20 12:29:50.133414+07","36.4","56.9",1,0,1
"2026-06-20 12:29:51.252213+07","36.4","56.8",1,0,1
"2026-06-20 12:29:52.366172+07","36.4","56.8",1,0,1
"2026-06-20 12:29:53.47163+07","36.4","56.7",1,0,1
"2026-06-20 12:29:54.585843+07","36.4","56.6",1,0,1
"2026-06-20 12:29:55.700334+07","36.4","56.5",1,0,1
"2026-06-20 12:29:56.830018+07","36.4","56.6",1,0,1
"2026-06-20 12:29:58.043553+07","36.4","56.9",1,0,1
"2026-06-20 12:29:59.016386+07","36.4","57.1",1,0,1
"2026-06-20 12:30:00.154374+07","36.4","57.2",1,0,1
"2026-06-20 12:30:02.557442+07","36.4","57.3",1,0,1
"2026-06-20 12:30:02.557792+07","36.4","57.3",1,0,1
"2026-06-20 12:30:03.469163+07","36.4","57.2",1,0,1
"2026-06-20 12:30:04.70809+07","36.4","57.1",1,0,1
"2026-06-20 12:30:05.68971+07","36.4","57",1,0,1
"2026-06-20 12:30:06.840438+07","36.4","57",1,0,1
"2026-06-20 12:30:08.058054+07","36.4","56.9",1,0,1
"2026-06-20 12:30:09.028641+07","36.4","56.7",1,0,1
"2026-06-20 12:30:10.178231+07","36.4","56.5",1,0,1
"2026-06-20 12:30:11.287469+07","36.4","56.2",1,0,1
"2026-06-20 12:30:12.391248+07","36.4","56",1,0,1
"2026-06-20 12:30:13.498843+07","36.4","55.9",1,0,1
"2026-06-20 12:30:14.719764+07","36.4","55.9",1,0,1
"2026-06-20 12:30:15.709378+07","36.4","55.9",1,0,1
"2026-06-20 12:30:16.840618+07","36.4","55.9",1,0,1
"2026-06-20 12:30:17.967206+07","36.4","55.8",1,0,1
"2026-06-20 12:30:19.195775+07","36.4","55.8",1,0,1
"2026-06-20 12:30:20.160842+07","36.4","55.7",1,0,1
"2026-06-20 12:30:21.310563+07","36.4","55.6",1,0,1
"2026-06-20 12:30:22.425443+07","36.4","55.5",1,0,1
"2026-06-20 12:30:23.52382+07","36.4","55.5",1,0,1
"2026-06-20 12:30:24.633832+07","36.4","55.5",1,0,1
"2026-06-20 12:30:25.860412+07","36.4","55.5",1,0,1
"2026-06-20 12:30:26.850138+07","36.4","55.6",1,0,1
"2026-06-20 12:30:27.976102+07","36.4","55.7",1,0,1
"2026-06-20 12:30:29.102359+07","36.4","55.7",1,0,1
"2026-06-20 12:30:30.208922+07","36.4","55.8",1,0,1
"2026-06-20 12:31:00.237756+07","36.4","58.6",1,0,0
"2026-06-20 12:31:30.275727+07","36.4","59.1",1,0,0
"2026-06-20 12:32:00.298215+07","36.4","56.9",1,0,0
"2026-06-20 12:32:30.342094+07","36.4","56.2",1,0,0
"2026-06-20 12:33:00.382129+07","36.2","56.4",1,0,0
"2026-06-20 12:33:30.420738+07","36.1","56.6",1,0,0
"2026-06-20 12:34:00.55678+07","36","55.8",1,0,0
"2026-06-20 12:34:30.593191+07","36","57.7",1,0,0
"2026-06-20 12:35:00.50266+07","36","57.2",1,0,0
"2026-06-20 12:35:30.540177+07","36","57.2",1,0,0
"2026-06-20 12:36:00.557267+07","36","56.5",1,0,0
"2026-06-20 12:36:30.606444+07","35.9","56.4",1,0,0
"2026-06-20 12:37:00.632043+07","35.8","57.6",1,0,0
"2026-06-20 12:37:30.695183+07","35.7","58.2",1,0,0
"2026-06-20 12:38:00.701471+07","35.7","58.9",1,0,0
"2026-06-20 12:38:30.72759+07","35.7","58.4",1,0,0
"2026-06-20 12:39:00.76556+07","35.7","56",1,0,0
"2026-06-20 12:39:30.790219+07","35.6","58.1",1,0,0
"2026-06-20 12:40:00.81501+07","35.6","57",1,0,0
"2026-06-20 12:40:30.851599+07","35.6","58.7",1,0,0
"2026-06-20 12:41:00.883096+07","35.5","60",1,0,0
"2026-06-20 12:41:30.913961+07","35.5","62.1",1,0,0
"2026-06-20 12:42:02.642671+07","35.5","58.6",1,0,0
"2026-06-20 12:42:30.980938+07","35.6","57.4",1,0,0
"2026-06-20 12:43:01.015609+07","35.6","57.6",1,0,0
"2026-06-20 12:43:31.058303+07","35.7","58.6",1,0,0
"2026-06-20 12:44:01.073192+07","35.8","57.3",1,0,0
"2026-06-20 12:44:31.115136+07","35.8","59",1,0,0
"2026-06-20 12:45:02.086763+07","35.8","57.8",1,0,0
"2026-06-20 12:45:31.278539+07","35.8","58",1,0,0
"2026-06-20 12:46:01.216043+07","35.9","58.4",1,0,0
"2026-06-20 12:46:31.230741+07","36","56.4",1,0,0
"2026-06-20 12:47:01.277955+07","36","58.1",1,0,0
"2026-06-20 12:47:31.305408+07","36.1","55.9",1,0,0
"2026-06-20 12:48:01.337884+07","36.1","55.1",1,0,0
"2026-06-20 12:48:31.370046+07","36.1","56.5",1,0,0
"2026-06-20 12:49:01.397185+07","36.1","59.3",1,0,0
"2026-06-20 12:49:31.456386+07","36","57.6",1,0,0
"2026-06-20 12:50:01.458689+07","36","58.7",1,0,0
"2026-06-20 12:50:31.497994+07","36","60.8",1,0,0
"2026-06-20 12:51:01.651058+07","35.9","58.3",1,0,0
"2026-06-20 12:51:31.585669+07","35.8","58.9",1,0,0
"2026-06-20 12:52:01.596966+07","35.7","61.2",1,0,0
"2026-06-20 12:52:31.630894+07","35.6","58.5",1,0,0
"2026-06-20 12:53:01.66356+07","35.5","59.8",1,0,0
"2026-06-20 12:53:31.689406+07","35.4","60.3",1,0,0
"2026-06-20 12:54:01.72729+07","35.3","60.7",1,0,0
"2026-06-20 12:54:31.850039+07","35.3","61.1",1,0,0
"2026-06-20 12:55:01.894518+07","35.3","62.2",1,0,0
"2026-06-20 12:55:31.81887+07","35.4","62.9",1,0,0
"2026-06-20 12:56:01.856294+07","35.5","63.6",1,0,0
"2026-06-20 12:56:31.894189+07","35.7","59.7",1,0,0
"2026-06-20 12:57:02.207007+07","35.8","62.4",1,0,0
"2026-06-20 12:57:31.970039+07","35.9","60",1,0,0
"2026-06-20 12:58:01.996876+07","36","59.9",1,0,0
"2026-06-20 12:58:32.016516+07","36","60.3",1,0,0
"2026-06-20 12:59:02.051059+07","36","59.9",1,0,0
"2026-06-20 12:59:32.089806+07","36","60.7",1,0,0
"2026-06-20 13:00:02.702977+07","36","58.8",1,0,0
"2026-06-20 13:00:32.158752+07","35.9","60.9",1,0,0
"2026-06-20 13:01:02.304087+07","35.8","60.8",1,0,0
"2026-06-20 13:01:32.335606+07","35.7","60.7",1,0,0
"2026-06-20 13:02:02.258107+07","35.7","60.1",1,0,0
"2026-06-20 13:02:32.292381+07","35.7","60.8",1,0,0
"2026-06-20 13:03:02.440573+07","35.7","62",1,0,0
"2026-06-20 13:03:32.35727+07","35.7","59.6",1,0,0
"2026-06-20 13:04:02.400364+07","35.8","59.5",1,0,0
"2026-06-20 13:04:32.437463+07","35.8","61.7",1,0,0
"2026-06-20 13:05:02.592497+07","35.9","62",1,0,0
"2026-06-20 13:05:32.611557+07","35.8","62",1,0,0
"2026-06-20 13:06:02.514607+07","35.8","60.7",1,0,0
"2026-06-20 13:06:32.555579+07","35.6","60.6",1,0,0
"2026-06-20 13:07:02.693073+07","35.5","60.6",1,0,0
"2026-06-20 13:07:32.632261+07","35.4","60.1",1,0,0
"2026-06-20 13:08:02.651224+07","35.2","60.3",1,0,0
"2026-06-20 13:08:32.699276+07","35.1","59.9",1,0,0
"2026-06-20 13:09:02.726493+07","34.9","61.4",1,0,0
"2026-06-20 13:09:32.770954+07","34.8","61.3",1,0,0
"2026-06-20 13:10:03.182858+07","34.7","61.1",1,0,0
"2026-06-20 13:10:32.819606+07","34.6","62.3",1,0,0
"2026-06-20 13:11:02.862373+07","34.7","61.2",1,0,0
"2026-06-20 13:11:32.902642+07","34.8","63.4",1,0,0
"2026-06-20 13:12:02.900609+07","34.9","62.1",1,0,0
"2026-06-20 13:12:32.942709+07","34.9","62.9",1,0,0
"2026-06-20 13:13:02.967871+07","34.9","61.9",1,0,0
"2026-06-20 13:13:33.034542+07","34.8","62.3",1,0,0
"2026-06-20 13:14:03.049189+07","34.8","62.7",1,0,0
"2026-06-20 13:14:33.077231+07","34.7","62.5",1,0,0
"2026-06-20 13:15:03.101974+07","34.7","63.4",1,0,0
"2026-06-20 13:15:33.138037+07","34.8","64",1,0,0
"2026-06-20 13:16:03.173517+07","34.9","63.5",1,0,0
"2026-06-20 13:16:33.226561+07","35.1","63.8",1,0,0
"2026-06-20 13:17:03.230215+07","35.2","62.4",1,0,0
"2026-06-20 13:17:33.270203+07","35.2","62.7",1,0,0
"2026-06-20 13:18:03.299821+07","35.4","63",1,0,0
"2026-06-20 13:18:33.333624+07","35.5","63.4",1,0,0
"2026-06-20 13:19:03.36526+07","35.6","60.9",1,0,0
"2026-06-20 13:19:33.404316+07","35.8","60.8",1,0,0
"2026-06-20 13:20:03.435227+07","35.8","60.5",1,0,0
"2026-06-20 13:20:33.464195+07","35.8","60.1",1,0,0
"2026-06-20 13:21:03.48662+07","35.8","60.1",1,0,0
"2026-06-20 13:21:33.520089+07","35.9","61.5",1,0,0
"2026-06-20 13:22:03.558374+07","35.9","60.7",1,0,0
"2026-06-20 13:22:33.597979+07","35.9","60.5",1,0,0
"2026-06-20 13:23:03.61253+07","36","60.1",1,0,0
"2026-06-20 13:23:33.653855+07","36.1","59.8",1,0,0
"2026-06-20 13:24:03.686513+07","36.2","61",1,0,0
"2026-06-20 13:24:33.71873+07","36.1","58.5",1,0,0
"2026-06-20 13:25:03.754377+07","36.1","60",1,0,0
"2026-06-20 13:25:33.773439+07","36.1","59.7",1,0,0
"2026-06-20 13:26:03.80708+07","36","58.7",1,0,0
"2026-06-20 13:26:33.854528+07","36","58",1,0,0
"2026-06-20 13:27:03.990191+07","35.9","58.6",1,0,0
"2026-06-20 13:27:34.019082+07","35.9","58.7",1,0,0
"2026-06-20 13:28:03.933482+07","35.9","58.5",1,0,0
"2026-06-20 13:28:34.090006+07","35.8","60.5",1,0,0
"2026-06-20 13:29:03.991691+07","35.9","61.1",1,0,0
"2026-06-20 13:29:34.036288+07","35.9","60.6",1,0,0
"2026-06-20 13:30:04.070689+07","36","58.6",1,0,0
"2026-06-20 13:30:34.101892+07","36","59.6",1,0,0
"2026-06-20 13:31:04.129837+07","36","58.4",1,0,0
"2026-06-20 13:31:34.179962+07","36","59.6",1,0,0
"2026-06-20 13:32:04.309903+07","36","60.3",1,0,0
"2026-06-20 13:32:34.235514+07","36.1","58.8",1,0,0
"2026-06-20 13:33:04.25694+07","36.2","57.6",1,0,0
"2026-06-20 13:33:34.2966+07","36.2","58.7",1,0,0
"2026-06-20 13:34:04.313731+07","36.2","59.2",1,0,0
"2026-06-20 13:34:34.353488+07","36.3","56.9",1,0,0
"2026-06-20 13:35:04.385201+07","36.3","57.8",1,0,0
"2026-06-20 13:35:34.420242+07","36.4","57.5",1,0,0
"2026-06-20 13:36:04.451015+07","36.4","58.1",1,0,0
"2026-06-20 13:36:34.508329+07","36.5","58.8",1,0,0
"2026-06-20 13:37:04.638211+07","36.6","59.1",1,0,0
"2026-06-20 13:37:34.550963+07","36.6","58.4",1,0,0
"2026-06-20 13:38:04.57446+07","36.6","57.8",1,0,0
"2026-06-20 13:38:34.600047+07","36.6","56.9",1,0,0
"2026-06-20 13:39:04.627738+07","36.6","58.1",1,0,0
"2026-06-20 13:39:34.786216+07","36.6","57",1,0,0
"2026-06-20 13:40:04.805203+07","36.6","59.7",1,0,0
"2026-06-20 13:40:34.778651+07","36.6","57.7",1,0,0
"2026-06-20 13:41:04.783281+07","36.7","57.8",1,0,0
"2026-06-20 13:41:34.801831+07","36.7","57.4",1,0,0
"2026-06-20 13:42:04.838269+07","36.7","58.4",1,0,0
"2026-06-20 13:42:34.867344+07","36.7","59.1",1,0,0
"2026-06-20 13:43:04.902467+07","36.9","57.9",1,0,0
"2026-06-20 13:43:34.950496+07","36.9","56.4",1,0,0
"2026-06-20 13:44:05.076491+07","37","55.6",1,0,0
"2026-06-20 13:44:34.998942+07","37","56.2",1,0,0
"2026-06-20 13:45:05.035135+07","37","57.5",1,0,0
"2026-06-20 13:45:35.176728+07","37.1","57.6",1,0,0
"2026-06-20 13:46:05.101386+07","37.1","56.9",1,0,0
"2026-06-20 13:46:35.129161+07","37.1","55.5",1,0,0
"2026-06-20 13:47:05.288692+07","37.1","56.5",1,0,0
"2026-06-20 13:47:35.194882+07","37","55.1",1,0,0
"2026-06-20 13:48:05.335394+07","37","55.3",1,0,0
"2026-06-20 13:48:35.382431+07","36.9","55.3",1,0,0
"2026-06-20 13:49:05.299774+07","36.9","56.6",1,0,0
"2026-06-20 13:49:35.324388+07","36.9","56.3",1,0,0
"2026-06-20 13:50:05.374718+07","36.9","56.8",1,0,0
"2026-06-20 13:50:35.388445+07","36.9","55.4",1,0,0
"2026-06-20 13:51:05.536574+07","37","55.2",1,0,0
"2026-06-20 13:51:35.457301+07","37","56.6",1,0,0
"2026-06-20 13:52:05.493132+07","37","53.9",1,0,0
"2026-06-20 13:52:35.51777+07","36.9","55.1",1,0,0
"2026-06-20 13:53:05.514304+07","36.9","55.9",1,0,0
"2026-06-20 13:53:35.501838+07","36.8","55.2",1,0,0
"2026-06-20 13:54:05.508482+07","36.7","55.6",1,0,0
"2026-06-20 13:54:35.534602+07","36.7","55.7",1,0,0
"2026-06-20 13:55:05.523007+07","36.6","56.5",1,0,0
"2026-06-20 13:55:35.517087+07","36.5","55.8",1,0,0
"2026-06-20 13:56:05.516705+07","36.5","56.6",1,0,0
"2026-06-20 13:56:35.63981+07","36.5","56.6",1,0,0
"2026-06-20 13:57:05.515772+07","36.5","55.8",1,0,0
"2026-06-20 13:57:35.519796+07","36.5","56.6",1,0,0
"2026-06-20 13:58:05.620507+07","36.6","54.9",1,0,0
"2026-06-20 13:58:35.527397+07","36.5","55.2",1,0,0
"2026-06-20 13:59:05.528799+07","36.5","57",1,0,0
"2026-06-20 13:59:35.521759+07","36.6","56.2",1,0,0
"2026-06-20 14:00:05.548602+07","36.6","56.8",1,0,0
"2026-06-20 14:00:35.561742+07","36.7","56.7",1,0,0
"2026-06-20 14:01:05.593402+07","36.7","56.4",1,0,0
"2026-06-20 14:01:35.615872+07","36.7","55.4",1,0,0
"2026-06-20 14:02:05.652652+07","36.7","55.5",1,0,0
"2026-06-20 14:02:35.685355+07","36.7","56.4",1,0,0
"2026-06-20 14:03:05.714612+07","36.7","56.8",1,0,0
"2026-06-20 14:03:35.848182+07","36.8","56.3",1,0,0
"2026-06-20 14:04:05.775619+07","36.8","54.8",1,0,0
"2026-06-20 14:04:35.802042+07","36.8","55.5",1,0,0
"2026-06-20 14:05:05.84644+07","36.8","55.7",1,0,0
"2026-06-20 14:05:35.882698+07","36.7","54.9",1,0,0
"2026-06-20 14:06:05.920301+07","36.7","54.6",1,0,0
"2026-06-20 14:06:35.932557+07","36.6","56.4",1,0,0
"2026-06-20 14:07:05.972727+07","36.6","56.1",1,0,0
